ZIP_CODE
37660
37660
37660
37809
45662
43515
43515
57117
28659
66542
75692
52601
49634
49634
49634
90245
90245
90245
90245
16365
31323
4106
4106
70075
32533
32533
32533
32533
70079
17368
68112
68410
68410
43348
72032
98314
73701
60410
60410
60410
60410
46774
44060
62454
28787
47446
47446
1536
23837
37331
72150
72150
54981
77705
30117
30117
70721
71052
71052
12150
35903
35903
36505
97321
38474
38474
60436
49858
70791
820
54143
28127
14546
38305
60131
60131
40006
40272
40272
43701
60410
60410
60410
43812
43812
32228
98055
14227
98421
53188
39571
39571
51105
530441500
97202
72117
43913
43913
43920
70750
70750
94565
92627
39156
30906
30906
30906
43920
40330
40330
78374
12533
39307
39648
99212
77087
77060
27616
58571
70043
70043
70043
10962
75019
49080
49080
3801
28456
31407
31407
70805
35040
75078
45232
45232
35064
71411
71411
71411
775202099
775202099
775202099
77520
77520
77520
77520
77520
77520
77520
77520
77520
77520
77520
30165
83276
76092
77539
77539
46402
46402
46402
46402
46402
19145
19145
19145
19145
19145
47660
47660
58523
39503
77380
51054
50220
77665
47130
62084
37660
35772
70721
70721
90601
65240
76137
46394
46394
46394
77095
77521
23803
70665
77701
77701
77701
77701
77701
77701
77701
62217
62217
62017
95828
43961
43961
2703
75455
11559
11559
15077
15077
92606
13208
48183
48161
48054
35209
62048
62048
62048
46320
46320
45620
45620
23836
16673
35810
80701
47620
47620
26037
26037
70805
70805
70805
29376
4092
4276
4276
72301
72301
72301
70086
8023
8023
8023
8023
28328
38563
47918
70805
70805
70805
94801
94801
38053
38053
70764
49203
4011
30344
78610
44105
70734
42303
17981
42501
72315
31545
31545
31545
46368
76504
70037
28716
28716
28716
28716
48120
70791
70791
35616
46231
46231
12883
12883
62454
48838
60439
77049
19809
98221
16137
48359
35661
21220
26062
7036
84116
84116
84116
47240
74107
74107
74107
74107
74107
77662
985371000
985371000
985371000
16503
77073
77073
15056
32226
32226
32226
32226
32226
42029
77705
77303
48161
48161
40219
97222
29440
29440
29440
31216
47904
21226
24060
29115
29115
47112
98421
13413
96707
26164
31068
62024
62024
25515
7032
7032
54455
54455
6492
46733
43506
75904
75501
61554
79835
35550
82717
91789
77536
77050
75668
29620
44092
74003
47987
77375
77375
77375
97016
90255
94572
77541
77541
99501
66106
77340
76040
75601
6852
76065
75069
15201
75109
90505
29445
29445
77536
46304
46304
40258
95014
6511
76110
14611
78112
26739
32034
39654
84404
35462
75501
28716
28716
71770
50554
54494
27203
29418
29418
39428
98671
19706
28312
14125
6026
53142
4239
4239
4239
4239
92064
45154
36553
31535
23112
35630
27922
21835
17929
46902
74403
37660
26601
35405
36264
28803
52722
52722
72761
35987
13440
77503
29440
29440
33605
30117
47250
47250
45620
18103
13316
92407
77662
36545
36545
45052
37160
66739
98632
98632
98632
98632
98632
98632
28602
52162
38024
17408
75707
54221
48130
71115
50851
42029
67219
77044
94510
94510
28677
75686
75686
43811
74037
46802
43143
39051
23434
19720
56537
25265
41056
41056
41056
29341
53520
35806
99180
45661
33605
98421
91746
37312
76010
12502
15944
36421
49441
92831
35768
23442
54555
29662
70776
66115
73117
94550
46992
12801
47882
6457
71822
71822
76903
77640
77586
16531
33616
21226
54115
36426
15301
15301
58045
40475
1453
56649
56649
56649
98106
81004
76629
76629
76629
44890
38237
38237
16912
35903
38301
36505
35023
70037
70037
15944
15944
15944
29201
12543
14518
78654
33870
35064
35064
71602
52738
17304
17304
37066
43543
16161
61257
46176
3055
77045
68504
77547
77547
4106
37809
37809
49829
49829
49829
49829
49829
75935
68901
68850
15834
92020
39341
30360
18702
37601
4694
72904
72904
52544
67401
87544
87544
33534
46131
70051
77547
75572
97116
15748
47635
47635
47635
47635
47635
54143
54143
54143
65301
98390
42762
99215
31709
32034
2885
43545
13126
75019
75081
8865
33612
22514
27559
8865
75428
75428
97045
51334
35616
37774
26366
26366
46725
1608
77041
77041
36201
70665
35601
19947
46721
63461
746017501
746017501
746017501
65560
31545
31545
43964
77503
77503
37134
19428
98134
38063
38063
15774
15774
77701
77701
77701
29728
18854
92704
15901
39703
39703
41045
41045
29044
71838
75650
3904
77701
77701
44004
29540
29540
68010281
78223
67210
38109
38109
38109
16602
92707
92707
60134
60134
42320
17601
17601
17601
38344
98108
60450
77640
77640
77640
37050
37050
15857
75020
30567
44485
6098
28075
62002
62002
30127
30127
36513
36513
27332
26574
6492
18854
27962
27962
32927
23234
29108
39815
28110
77029
49634
75603
36548
99801
28451
99363
15935
62048
28401
43416
6405
84042
72110
47302
45750
2151
4974
28464
24439
17868
37030
82718
38108
35673
530441500
13021
94553
67460
29512
29512
29512
42431
54495
77571
60914
8844
16506
47987
37830
44117
44060
11771
98421
23301
83318
54481
30161
31015
78409
27870
54304
54304
46312
46312
67042
70767
19320
42050
44125
97230
52501
52501
72315
72315
72315
92865
50616
94804
32218
16511
6111
6111
16673
54632
28112
38109
38109
37650
70075
70760
45692
71730
76208
43326
54603
47240
47240
28269
81626
75603
75603
31027
28306
78945
78945
77571
87416
85532
85532
85532
32348
61607
61607
61607
75050
52556
11222
11222
77536
77536
77536
77536
77536
88065
14012
14012
14012
84044
84044
38474
16001
36470
36470
77590
77590
77590
49876
94565
49876
49876
49876
52658
22407
77630
39759
70669
70669
77833
39581
12553
11096
44024
29506
29506
28655
77615
77615
61032
29448
36732
28401
704
42029
35442
98221
98221
98221
98221
39520
12834
3060
42337
42337
8014
8014
44706
44706
37066
37066
21226
21226
16125
74651
33909
50317
60131
78214
92337
29836
62540
70750
70750
70750
29729
62040
62040
78362
28530
30120
42320
42320
29170
50701
50701
50701
28655
44667
44667
44667
83846
27052
27052
27801
27343
27343
27574
12189
37405
60439
60439
60439
90262
26146
26146
75846
75846
44707
37015
98632
53214
77520
77520
77520
77520
77520
77520
77520
77520
77520
775202099
77520
775202099
40403
97210
93420
93420
93420
49460
920
47630
47630
47630
47630
33578
6492
70776
29802
70734
43756
32218
46394
46394
4011
15122
949
77481
31326
31326
49519
31601
31601
28114
28114
28114
55068
55068
55068
55068
55068
70634
44875
6118
6118
78409
78409
41008
44035
44035
70634
32653
83501
58554
11547
70669
70669
70669
70669
70669
70669
48933
12202
12202
39345
39746
39746
17545
17821
15014
15014
15059
15301
15301
15650
45414
61242
61242
46167
72301
72301
68661
25262
70764
70764
70764
39654
39654
39654
39654
3906
12533
15225
62048
96707
42348
2151
2151
54614
71762
38301
62454
62454
62454
322120050
43731
43731
43731
52577
52577
52601
60436
46392
52802
52802
72701
74403
19007
19007
29730
32091
32091
32091
32091
40216
40216
71419
71419
46628
32034
32034
97391
97478
97478
39462
62084
29704
29704
746017501
91910
23851
23851
23851
32324
481923729
481923729
36703
36703
36703
29450
29450
72916
72916
78759
77414
77414
52154
76031
95035
45804
77571
77571
75602
75602
60411
25253
96707
90745
71052
71052
71052
54455
37660
37660
37660
36916
17042
37303
72949
72949
49078
52807
27410
79007
79007
36201
54748
26181
6410
48161
48161
48161
90245
90245
90245
29440
29440
14219
37716
70775
71457
30101
37166
37166
71832
97202
97202
62024
62024
62024
72002
35580
35186
35186
35130
29044
2150
29445
14219
94565
68701
41129
14094
14094
95828
74361
16503
58554
2151
2151
19601
60131
17362
42101
17362
75110
75110
43566
14546
70669
70669
70669
70669
70669
7036
95134
17512
97321
97321
62017
62644
52761
44004
70669
75006
64068
23234
44004
54457
25015
45044
93501
30120
43302
43302
43302
35772
28456
28456
15108
15108
99611
99611
17057
16601
17057
18088
77015
77015
54703
41095
53224
78644
19426
7077
7036
7036
7036
7036
92243
38261
83837
35961
54130
54130
84016
23181
26181
26181
49203
19706
32177
44907
81625
72370
57117
32177
14901
14901
99752
16323
2888
98055
77541
26541
70076
38107
35574
70052
99501
99501
6410
44511
54952
70767
45750
45750
41166
82717
45215
98531
35234
14611
43056
2149
78380
78380
2915
2915
2915
33316
38106
68112
75062
63633
44035
71411
76365
24426
29003
72501
72501
52778
52778
38340
70586
63638
65440
65440
58571
65244
65244
77571
70805
77571
64504
43512
62257
51052
15061
42303
42303
29615
71052
71052
71052
775413257
775413257
775413257
775413257
775413257
775413257
70791
70723
55071
55071
70791
36611
70665
70665
23703
43528
15906
15906
70057
70057
80022
80022
84116
44903
44903
59270
28461
28461
6354
43041
45232
70522
70522
28456
39462
35824
55808
55808
55808
49022
49022
77507
24283
50532
35903
36851
36851
38474
31407
31407
31407
31407
97016
97016
40216
16749
15068
59750
4974
98230
98230
98230
98230
47630
23803
37701
37701
70086
680082649
70734
38563
43616
43616
43616
48667
48667
40330
40006
40272
40330
41045
40006
40006
21502
21502
77506
76065
76065
3304
41091
41091
41091
821
47528
93455
60410
47265
70764
70764
70764
70764
30901
38326
77015
50629
530441500
8023
28127
77571
77571
16365
16365
61301
54457
54457
54457
64863
45601
45601
60410
52553
52553
76305
61021
30344
40324
50595
70079
70079
70079
31520
90745
67337
75691
66040
66049
64801
71730
71730
71635
71635
71635
77630
77630
77477
47620
47620
97405
83276
99212
97203
25143
25143
98421
98421
73098
73098
37134
804
43128
78409
60441
29061
43812
40258
40258
40258
29626
77979
45052
78407
78407
78407
78407
78407
78407
17901
51501
44095
35983
35983
52204
19608
70037
70037
37748
1462
77463
44105
44105
31068
31068
14615
30228
98221
73401
73401
73401
73401
73401
71107
70057
70057
70057
70057
92707
46402
46402
44432
28392
44084
44084
77375
25502
65807
73701
73701
71292
32533
32533
32533
32533
74003
45620
45620
19030
19030
15025
15104
15104
15025
15025
15009
43913
43913
43913
43913
43913
77049
35096
35096
54956
32177
32177
46231
72653
28429
77662
32226
32226
32226
29702
44622
12158
12158
46721
46721
19061
19061
29468
29468
31601
52627
4276
70043
70043
24521
36752
36752
15062
37813
28586
60510
60510
41143
59044
59044
59044
2903
6607
6607
6607
90670
97231
8829
98421
98421
16701
27401
48054
97128
97128
97128
12188
12188
28110
70094
56284
26134
72401
85226
77541
77979
23836
70734
70734
27886
44436
70721
40065
24060
77571
75165
39183
26037
26037
26037
77905
77905
36610
92337
92337
63468
75109
76504
54437
75904
63556
39571
39571
39571
26739
99801
99801
52632
44077
70767
40219
41129
41129
26050
48838
48229
19809
19809
46725
97123
37309
76067
28716
28716
28716
28716
28716
94621
45153
45153
45153
70070
77587
77632
77632
40219
71601
71601
42452
98368
98368
26062
26062
70734
70734
70734
70734
61301
61301
77073
19605
83501
2129
19706
71730
61911
35967
37185
11559
7032
63055
43961
13209
70805
70805
70805
70805
26501
63703
70068
44706
44706
19145
19145
29440
29440
44622
35044
18252
18252
18252
41101
64120
64120
53188
53188
54981
70805
77705
19706
19706
44146
15698
15698
39194
79007
6511
38606
19951
16050
38901
12150
12150
60421
60421
71602
71602
23523
39156
13305
74063
45714
43160
13323
20110
97222
54302
47918
705
35209
75402
75109
75703
75034
75081
47620
47620
237095000
18505
18505
45052
77983
46304
98108
48161
74764
18018
18018
1905
23607
74107
74107
74107
78374
44146
44146
91739
94801
45662
55104
22539
30288
61537
76712
75229
30721
63048
90501
39218
39563
39218
38804
77012
90249
90249
13760
98134
98134
16117
60108
60188
31415
31415
77541
14701
49814
49814
79108
35207
77536
94572
94572
94572
25515
25515
28114
29334
77630
36426
45636
18067
98421
65453
6706
35616
60410
36505
51510
51510
77868
77868
98632
92841
29349
78610
78610
77301
77301
58523
14048
60450
19320
19320
52339
52002
35601
97062
98221
74764
90810
35130
35130
70427
70427
70427
78112
46402
46402
70057
70057
47905
29540
64120
77414
29115
16601
70805
70427
70427
77015
25705
25705
71635
58523
63640
84006
84006
77511
70079
70079
70079
775413257
775413257
775413257
775413257
775413257
775413257
70669
98607
29150
17201
53105
97217
97217
97217
97217
97217
53154
53154
53154
78736
6260
99801
43351
65301
77530
15066
61360
22624
45052
23451
77662
77662
77662
37086
38358
15698
26601
4102
42762
53158
39428
77029
77803
68107
31705
19706
19706
60436
50325
4974
50171
70750
27849
70734
70734
70734
70734
15857
92704
92707
35064
42071
98230
98230
98230
98230
16738
61802
33619
77542
77542
30523
32327
42420
42029
27042
45620
36548
36548
17929
17929
54487
42134
33605
53520
62703
62703
50851
50219
35654
35222
91745
62521
75603
4239
74037
36079
36079
54981
64056
64056
42029
30240
18052
42276
92806
17961
17961
43138
31709
78945
97210
75215
15017
24141
24141
29605
18370
18370
43543
44706
35212
37160
15853
26146
56716
72301
72802
23924
29440
52101
6810
98632
98632
98632
18621
37066
35023
72476
35064
46510
55003
58554
54495
54495
48823
77571
77571
70767
70767
39577
920
920
704
949
30901
30901
36505
87544
30360
30360
21226
21226
51334
50616
50616
50616
35616
24153
52401
90601
61547
61547
98248
70051
84116
84116
23430
53189
26181
26181
26181
26181
37040
36505
93313
46368
28609
70734
70734
36545
71730
75069
77060
17304
75019
76134
75038
63461
63461
24477
13126
24175
35961
5468
68850
68850
38012
38012
38012
46721
46721
77414
77414
19555
42303
99501
17404
6437
47240
49519
55121
22514
82718
24124
24124
36201
77590
77590
49509
81004
81004
77547
29510
46975
38676
49464
85532
85532
85532
47598
71822
71822
52761
15697
42086
15201
53105
60455
90723
56058
36421
75061
61350
8844
54220
29540
29540
71730
62953
62953
54457
54457
26055
36611
28547
39568
54474
70665
70665
70665
35601
28732
27820
71280
71280
75702
44667
80911
39047
36575
39701
38618
39180
39307
38066
52151
21226
56649
56649
56649
43302
16602
58554
77541
85226
98221
62040
62002
24416
17512
61607
61911
19601
14546
70776
36203
36203
17856
8865
64153
72112
72112
37660
37660
7036
55334
77590
77590
77590
77590
92337
63866
63866
60914
15944
29730
43433
43433
29044
29044
29044
29044
54632
24504
52057
29440
53001
60450
60450
90245
90245
90245
35022
35208
35208
6457
38109
38109
38109
38109
46992
46992
77859
15650
15650
23836
92704
44460
52658
37134
37134
31415
37860
79415
98531
87416
60005
35150
75602
23234
6473
28530
32034
32034
41091
47528
62540
29405
52761
52761
16136
16161
47567
47567
98134
52768
18702
18707
72863
37066
77049
12883
12883
12883
60131
30467
77041
78114
17362
78407
78407
78409
78409
52001
62941
4976
37050
29512
29512
29512
29512
65244
65244
65244
6704
6704
31545
27233
46320
61081
83501
83501
83501
83501
6492
96707
37185
37185
4530
74701
6615
77979
77979
77536
46167
46167
71944
75006
53578
31520
15944
15944
92337
29506
29506
36426
52501
49321
70764
70764
17113
38108
42261
27565
38018
39503
39462
39462
39462
75090
62448
94804
2150
2150
2150
2150
77045
27574
27574
27052
27343
27052
27052
27343
28682
28114
28114
28114
37015
36426
36513
50219
54812
36553
15865
38109
16154
12068
67210
7036
97478
97478
84006
84006
84044
84044
84044
76065
29115
49036
43416
76106
71770
19605
48178
35124
31082
20664
36732
36732
38063
13642
29178
70775
29440
29440
77503
32348
52807
52807
94565
75050
56284
436124044
77640
39581
39581
39581
39581
39581
45042
70051
70051
40006
40330
40006
40330
40006
40006
40330
40272
78223
61360
24534
98106
50701
50701
35640
43143
23851
53188
52057
95828
37091
32228
54443
28364
31068
31068
31068
55808
25502
29729
29729
98421
35188
77586
70605
52761
52761
94553
94553
82718
82718
16323
16323
70669
77571
77571
77571
77571
77571
77571
83854
39703
39703
94553
94553
94553
94553
35405
41071
28586
28586
5485
18327
46392
46392
46360
46392
72756
72370
481923729
481923729
15748
15748
475225001
475225001
13778
53558
70507
6075
48667
48667
48667
15748
39232
27565
62024
93420
93420
23234
78409
78409
78409
78409
47201
62454
62454
62454
62454
4092
97391
97391
97391
97391
37921
67062
74434
44084
52553
37303
37303
72908
52404
15774
15774
15774
77701
77701
77701
77701
77701
17552
52722
85043
70669
70669
70669
70669
15225
1462
27870
28269
29061
70665
45601
91739
8861
77017
84404
99615
99611
99709
99709
70669
69001
18657
52544
76110
75707
24504
32177
14012
14012
14882
70723
44907
44907
27410
45620
47250
75706
28110
59270
37660
37660
37660
37660
37660
25015
43160
39832
16329
42050
24526
22727
17601
17601
46725
46725
45241
42301
78155
78155
15088
775202099
775202099
775202099
77520
77520
77520
77520
77520
77520
77520
77520
77520
77536
77536
77536
77536
77536
77536
77536
77536
77536
77536
70776
28164
28164
35951
35951
77547
75501
46540
3103
47302
70807
39832
29061
71411
71411
70767
70767
47338
77571
77571
2149
41129
2915
71292
71292
33316
64701
46785
44875
44875
44105
24426
24426
15061
59101
59101
59101
59101
59101
33572
94086
8067
29836
70734
70734
35772
86321
77571
26055
26055
580759698
67401
36505
39562
54501
78419
49876
44105
44105
72908
28456
32324
37830
77506
98421
98421
98421
43913
43913
43913
43913
29044
99363
39156
39156
24019
77704
74131
74131
19706
90745
46350
44224
39168
36851
47635
54154
54154
31407
31407
64836
48120
48120
47933
47933
47933
47933
47933
47933
47933
47933
46394
46394
46394
93455
58571
58571
58571
58571
58571
30701
92627
60087
47620
21502
41095
13827
70076
35211
44141
44511
97206
81006
70037
97222
65440
63633
60005
60005
60005
99737
99737
83501
83501
41175
99501
32177
17701
46203
27922
29706
65746
54130
54130
54130
70427
52601
65301
72086
72086
28461
18848
31326
31326
77705
33619
77541
77541
36916
36916
70634
70586
15108
26541
36512
36512
54221
54235
29729
49634
44622
49934
70075
70075
35207
15935
15935
15935
15935
15935
72916
62257
55721
75602
63111
30117
77037
77051
27205
78219
78219
43430
43512
70057
70057
70734
61554
52002
80022
80022
14901
14901
14901
61301
88065
88065
71052
71052
71052
78362
29160
12158
12158
94801
94801
94801
14094
99686
6340
6340
15650
77521
45750
40216
40216
75402
76078
76262
75220
77627
41008
6787
60410
60410
60410
71601
71601
29802
29802
2062
16365
49829
49829
47630
47630
35045
15062
15068
15068
68310
70805
70805
11771
63556
77507
77507
63055
35768
74019
74019
29704
29704
45153
79007
77640
77640
70094
70094
40511
17901
77642
77642
70669
70669
45232
74145
65109
64801
71630
71630
77044
76088
90805
70721
70721
90058
38109
38109
68410
68410
70665
49022
49022
37309
47630
98368
78407
62084
97321
97321
26501
13642
76374
23860
41129
41129
41129
4106
30120
30120
16912
8829
8829
8829
30906
30906
30906
19380
81625
63353
63353
42348
42348
42348
50613
15104
19030
15025
15025
15025
15059
35401
70037
55071
44641
43961
39701
17011
45714
23836
23836
35601
35601
33860
56258
76305
75670
49203
6450
35044
35044
35044
35044
52501
38237
46402
46402
46402
46402
46402
46402
15010
77012
76273
76273
78380
78380
78380
38340
17370
89414
89414
16301
74063
52637
22079
78264
6787
14821
45052
45052
4276
4276
39571
39571
6340
36769
43616
43616
97128
11559
11559
38563
18964
97054
38127
24060
40258
60410
92865
23607
23607
2151
32091
32091
32091
32091
46774
41045
41045
77506
55068
55068
55068
98314
27886
37821
39339
78343
28429
90744
52632
98230
98230
77481
44035
44035
70734
70665
77630
96707
46312
46312
46312
70734
70734
70734
70734
48161
48161
48161
77463
77463
26134
26134
19007
19007
77015
77012
77530
92614
75071
77301
77701
77701
77530
77530
75159
70129
45001
45001
49858
4756
77380
60421
70052
70522
75602
45804
35125
12188
71052
71052
77905
77905
92113
70721
70721
77045
8023
62521
62521
76801
76801
15012
32533
32533
28551
92841
35950
92395
39194
39194
54494
73098
73098
29678
70805
70805
62618
70805
70805
70805
70805
78071
70805
69361
98512
95125
75109
94510
74764
70043
29153
12150
12150
98421
98421
98421
75686
71838
26041
26041
47635
47635
25265
47635
64120
775413257
775413257
775413257
70805
77705
77705
77705
46721
70764
70805
70805
84118
35671
60827
37809
47512
46135
43528
39183
13413
59044
59044
59044
59044
37745
63401
37745
37745
44004
73401
73401
73401
73401
73401
48218
48054
48054
27209
98363
77507
71109
52577
77632
77632
77632
71001
28114
16511
29550
29550
47909
46304
55016
55016
55016
47240
50438
99801
99801
76502
76712
67337
67337
67337
46231
14048
78626
77541
45840
17777
17777
44481
35601
67042
67042
67042
7032
43113
76065
42452
29349
39759
39759
32226
28127
28127
20640
47172
99801
985371000
38804
51510
35016
82431
78374
36426
43515
43515
65453
62024
6706
62024
45620
45620
45620
45620
45620
72956
79007
19464
77571
44657
41008
41008
17408
72301
72301
72301
72543
37701
37701
36582
97348
60426
42087
42087
42087
47905
28659
78407
78407
78407
77448
94572
71854
77978
47904
90501
78610
61537
61537
75486
75486
54136
65440
65440
65440
74107
77536
25064
96003
54911
27401
96863
76119
77701
77701
45414
37821
67005
15021
15021
50501
35601
35601
75941
4756
23234
27962
30577
98421
17752
72315
72315
29406
29406
29406
29406
28301
29406
83276
83276
30165
64120
64120
83837
45052
67005
70669
36505
78223
77530
77506
74116
74116
70805
37660
98421
74063
97477
94063
97471
76711
74003
52627
99737
99737
99737
94538
94538
25705
49855
76629
23707
45212
55106
38843
52156
28315
704
17362
17362
15144
15144
77662
90280
77705
77705
36079
36079
39666
76705
77803
16833
97016
97016
42029
42029
68901
68901
30620
32096
75708
28602
57117
29461
38449
13165
13165
36027
56058
6340
6340
90503
70047
37660
38301
54437
21226
21226
37323
53072
52001
75692
30240
77571
33619
75603
35582
26541
26541
78945
78945
72834
78155
61802
43543
43543
56320
16912
27330
53083
28086
28086
46992
36027
68310
45056
28150
48867
23434
19608
26541
36545
36545
36545
29150
61257
22831
13440
6492
6492
75460
35611
75061
60455
29505
73117
15801
15801
25253
98021
65244
65244
18018
840
58554
77507
71857
42029
42029
42029
42029
75142
74651
37066
6110
52761
13642
54143
54143
47586
62703
35806
35806
35806
72908
77447
54130
48823
48823
50851
77041
37066
29492
68701
72756
57005
75455
31015
31015
41056
41056
41056
41056
72476
16935
65244
65244
81004
81004
50158
19512
19512
38109
97116
83837
46176
77016
35661
62312
64068
41056
44875
44875
44875
58481
23059
38237
38237
38879
38879
38237
43515
17929
28451
30523
18083
99709
24504
30523
61607
61607
40475
46320
46320
39038
36553
36553
17038
29178
29640
41017
15748
15748
15748
15748
49862
60033
70734
72653
42134
21226
33612
35404
1536
29730
52722
52722
37809
99501
98106
98106
44667
44667
75050
47240
54143
30127
37809
35580
93243
32034
32034
47250
47250
45620
62040
32034
49829
77095
70669
16701
43416
24574
28306
77506
62454
62454
35004
97203
62454
62454
30501
80550
61350
35824
35824
77045
80701
31823
36851
36851
74701
49460
17404
17404
17404
32927
17901
46392
44483
48667
15774
15774
15774
28401
47882
18707
70068
47630
16154
16154
35125
60439
60439
60439
33870
39307
35124
75935
97210
97210
38066
36575
36603
21224
36203
90813
67104
48748
74361
29540
29540
29540
29540
12801
25502
60411
35130
42348
29440
29440
50701
50701
31027
31027
50701
50701
50701
4694
4694
42086
75428
39568
39568
29836
29836
29836
47933
47933
47933
47933
51111
38344
55808
71001
70775
70775
52778
75707
30901
37066
36916
90723
35186
35186
